age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
33,208,3,999,0,-1.8,92.893,-46.2,1.25,5099.1,no
51,117,2,999,0,-1.8,92.893,-46.2,1.313,5099.1,no
18,421,1,3,1,-1.8,93.876,-40,0.668,5008.7,yes
57,72,1,999,0,1.4,94.465,-41.8,4.866,5228.1,no
30,106,1,999,0,1.4,93.444,-36.1,4.964,5228.1,no
47,207,3,999,0,1.1,93.994,-36.4,4.858,5191,no
83,667,2,3,1,-1.7,94.215,-40.3,0.797,4991.6,yes
32,830,2,999,0,-1.1,94.199,-37.5,0.88,4963.6,yes
44,172,1,999,0,-1.8,93.075,-47.1,1.406,5099.1,yes
50,705,1,999,0,-0.1,93.2,-42,4.021,5195.8,yes
71,102,1,999,0,-3.4,92.649,-30.1,0.72,5017.5,yes
37,171,1,999,2,-1.8,92.893,-46.2,1.313,5099.1,no
42,442,8,999,0,1.4,94.465,-41.8,4.961,5228.1,yes
34,417,1,6,3,-1.7,94.215,-40.3,0.899,4991.6,yes
25,601,1,999,0,1.1,93.994,-36.4,4.859,5191,no
28,733,1,999,0,1.1,93.994,-36.4,4.86,5191,yes
54,1817,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,yes
54,1730,1,999,0,1.1,93.994,-36.4,4.857,5191,yes
39,48,2,999,0,1.4,93.918,-42.7,4.961,5228.1,no
33,1077,1,999,0,1.4,93.918,-42.7,4.961,5228.1,yes
29,397,1,999,0,-2.9,92.963,-40.8,1.268,5076.2,yes
37,190,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,no
28,489,5,999,0,-2.9,92.201,-31.4,0.873,5076.2,yes
26,500,1,999,0,1.4,93.918,-42.7,4.961,5228.1,yes
56,392,2,3,1,-0.1,93.2,-42,4.076,5195.8,no
40,381,2,999,0,1.1,93.994,-36.4,4.856,5191,no
27,173,2,6,2,-3.4,92.379,-29.8,0.77,5017.5,yes
51,113,1,999,0,-1.8,92.893,-46.2,1.281,5099.1,no
24,10,5,999,0,-1.8,92.893,-46.2,1.266,5099.1,no
54,119,1,999,1,-0.1,93.2,-42,4.153,5195.8,no
39,653,4,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
32,215,6,999,1,-0.1,93.2,-42,4.076,5195.8,no
46,127,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,no
24,124,1,999,1,-2.9,92.963,-40.8,1.206,5076.2,no
32,372,1,999,0,-3.4,92.379,-29.8,0.781,5017.5,no
34,265,2,999,0,-1.8,93.369,-34.8,0.652,5008.7,no
34,294,6,999,0,1.4,93.444,-36.1,4.964,5228.1,no
31,88,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
60,79,2,999,0,1.4,93.918,-42.7,4.962,5228.1,no
44,408,11,999,0,1.4,93.918,-42.7,4.958,5228.1,no
61,266,5,999,0,-1.8,93.075,-47.1,1.406,5099.1,yes
63,144,4,999,0,-1.8,93.075,-47.1,1.41,5099.1,yes
33,401,2,999,0,1.4,93.444,-36.1,4.968,5228.1,yes
31,886,2,999,0,1.4,94.465,-41.8,4.959,5228.1,no
26,119,1,999,0,-1.8,92.843,-50,1.65,5099.1,yes
43,16,7,999,0,1.4,94.465,-41.8,4.959,5228.1,no
32,141,4,999,0,-0.1,93.2,-42,4.076,5195.8,no
51,249,1,999,0,-2.9,92.201,-31.4,0.884,5076.2,yes
30,75,4,999,0,1.4,93.444,-36.1,4.965,5228.1,no
46,71,2,999,0,1.4,93.918,-42.7,4.963,5228.1,no
30,422,3,999,0,-1.8,92.893,-46.2,1.327,5099.1,no
31,708,2,6,2,-1.1,94.199,-37.5,0.88,4963.6,yes
34,238,1,6,2,-1.7,94.055,-39.8,0.704,4991.6,yes
32,12,8,999,0,1.4,93.444,-36.1,4.962,5228.1,no
26,91,2,6,1,-1.7,94.055,-39.8,0.732,4991.6,no
57,784,1,999,0,1.4,93.444,-36.1,4.966,5228.1,yes
34,71,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,no
45,890,4,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
42,119,1,999,0,1.1,93.994,-36.4,4.86,5191,no
27,540,1,999,0,-0.1,93.798,-40.4,4.86,5195.8,yes
78,234,1,999,1,-3.4,92.379,-29.8,0.781,5017.5,yes
50,717,3,999,0,-1.8,93.749,-34.6,0.659,5008.7,yes
36,168,1,999,0,-1.8,92.843,-50,1.799,5099.1,yes
33,258,8,999,0,-1.8,93.075,-47.1,1.423,5099.1,no
33,365,2,999,0,1.1,93.994,-36.4,4.86,5191,no
48,288,1,0,3,-1.7,94.027,-38.3,0.9,4991.6,yes
47,37,1,999,0,1.1,93.994,-36.4,4.857,5191,no
26,154,1,999,0,-1.8,92.843,-50,1.811,5099.1,yes
37,109,3,999,0,1.4,94.465,-41.8,4.864,5228.1,no
26,257,2,4,1,-3.4,92.431,-26.9,0.73,5017.5,yes
57,572,1,999,0,1.4,93.918,-42.7,4.957,5228.1,yes
52,203,1,999,0,1.4,93.918,-42.7,4.962,5228.1,no
53,758,2,999,2,-1.8,93.749,-34.6,0.64,5008.7,yes
88,796,5,999,0,-1.8,92.843,-50,1.663,5099.1,yes
31,294,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,no
30,153,1,999,0,1.4,93.444,-36.1,4.964,5228.1,no
56,257,1,6,1,-3.4,92.431,-26.9,0.733,5017.5,yes
34,1622,2,999,0,1.1,93.994,-36.4,4.858,5191,yes
37,292,3,999,0,-1.8,93.876,-40,0.682,5008.7,yes
52,89,1,3,2,-3.4,92.649,-30.1,0.715,5017.5,yes
32,435,1,999,0,-3.4,92.431,-26.9,0.742,5017.5,yes
37,65,1,999,0,1.1,93.994,-36.4,4.857,5191,no
50,586,1,999,0,1.4,94.465,-41.8,4.959,5228.1,yes
35,564,2,999,0,1.4,93.918,-42.7,4.963,5228.1,no
32,402,1,999,0,1.4,93.444,-36.1,4.968,5228.1,no
56,319,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,yes
37,1085,3,999,0,-1.8,92.893,-46.2,1.344,5099.1,yes
46,182,7,999,0,1.1,93.994,-36.4,4.855,5191,no
42,355,1,999,1,-3.4,92.431,-26.9,0.731,5017.5,yes
50,105,1,999,0,1.4,93.444,-36.1,4.966,5228.1,no
30,588,3,999,0,1.4,93.444,-36.1,4.964,5228.1,yes
34,52,3,999,0,1.1,93.994,-36.4,4.857,5191,no
40,74,1,999,0,1.1,93.994,-36.4,4.86,5191,no
35,154,5,999,0,1.4,93.444,-36.1,4.963,5228.1,no
34,250,3,999,0,-1.1,94.199,-37.5,0.882,4963.6,yes
46,75,1,999,0,1.4,93.444,-36.1,4.966,5228.1,no
31,302,1,999,1,-1.8,92.893,-46.2,1.313,5099.1,no
29,130,1,999,0,-2.9,92.201,-31.4,0.881,5076.2,yes
29,127,1,999,0,-0.1,93.2,-42,4.153,5195.8,no
39,67,3,999,0,1.1,93.994,-36.4,4.864,5191,no
41,1180,2,999,0,1.4,93.918,-42.7,4.963,5228.1,no
44,144,3,999,0,-1.8,92.893,-46.2,1.244,5099.1,no
46,166,3,999,0,1.4,93.444,-36.1,4.968,5228.1,no
35,97,2,999,0,1.1,93.994,-36.4,4.857,5191,no
28,292,2,999,0,1.1,93.994,-36.4,4.858,5191,no
27,115,2,999,0,1.1,93.994,-36.4,4.857,5191,no
31,353,2,999,0,-2.9,92.201,-31.4,0.881,5076.2,yes
50,434,2,999,0,-3.4,92.379,-29.8,0.803,5017.5,yes
56,178,2,3,1,-3.4,92.649,-30.1,0.716,5017.5,yes
24,276,1,999,0,-2.9,92.201,-31.4,0.849,5076.2,yes
42,209,1,999,0,-1.1,94.199,-37.5,0.878,4963.6,yes
29,134,2,999,0,1.1,93.994,-36.4,4.856,5191,no
55,211,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
51,135,2,999,1,-2.9,92.469,-33.6,1.072,5076.2,yes
40,108,5,999,0,1.4,93.918,-42.7,4.962,5228.1,no
48,337,1,999,0,1.4,93.918,-42.7,4.961,5228.1,no
35,18,17,999,0,1.4,93.444,-36.1,4.962,5228.1,no
50,691,1,999,0,-0.1,93.2,-42,4.076,5195.8,yes
25,381,1,999,1,-3.4,92.649,-30.1,0.714,5017.5,yes
21,113,1,999,0,-3.4,92.431,-26.9,0.728,5017.5,yes
70,546,2,999,0,-3,92.713,-33,0.715,5023.5,yes
59,144,13,999,0,1.4,93.444,-36.1,4.965,5228.1,no
50,280,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
19,299,1,999,0,-1.8,93.075,-47.1,1.453,5099.1,yes
31,58,1,999,0,1.4,93.444,-36.1,4.962,5228.1,no
31,63,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,no
33,96,1,999,0,1.1,93.994,-36.4,4.857,5191,no
30,952,2,999,0,-0.1,93.2,-42,4.076,5195.8,yes
34,686,6,999,0,1.4,93.918,-42.7,4.957,5228.1,yes
23,902,2,999,0,1.4,93.918,-42.7,4.963,5228.1,yes
35,91,2,999,0,1.1,93.994,-36.4,4.858,5191,no
36,854,1,999,0,1.4,93.918,-42.7,4.96,5228.1,yes
29,1118,2,999,0,1.1,93.994,-36.4,4.859,5191,no
32,1080,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,yes
54,771,1,999,0,1.4,93.918,-42.7,4.963,5228.1,yes
54,239,2,3,1,-2.9,92.963,-40.8,1.268,5076.2,yes
58,1288,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,yes
26,174,4,2,1,-1.8,92.893,-46.2,1.27,5099.1,yes
31,197,2,999,0,1.4,93.918,-42.7,4.963,5228.1,no
39,51,1,999,0,1.1,93.994,-36.4,4.86,5191,no
24,118,4,999,1,-1.8,92.893,-46.2,1.266,5099.1,no
54,163,3,999,0,1.4,93.918,-42.7,4.962,5228.1,no
47,374,2,16,1,-1.7,94.027,-38.3,0.904,4991.6,yes
25,239,2,3,1,-2.9,92.963,-40.8,1.26,5076.2,yes
58,1242,3,999,0,1.4,93.444,-36.1,4.966,5228.1,yes
31,535,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,no
27,1071,3,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
44,175,2,999,2,-2.9,92.201,-31.4,0.883,5076.2,yes
42,128,3,999,0,-2.9,92.201,-31.4,0.834,5076.2,yes
29,760,1,999,0,-1.8,92.893,-46.2,1.25,5099.1,yes
33,410,1,999,1,-3.4,92.431,-26.9,0.722,5017.5,yes
44,2035,4,999,0,-1.7,94.027,-38.3,0.896,4991.6,yes
19,380,1,999,1,-3.4,92.649,-30.1,0.714,5017.5,yes
37,1005,5,4,2,-1.7,94.215,-40.3,0.896,4991.6,yes
30,129,1,999,0,1.4,93.444,-36.1,4.965,5228.1,no
51,509,1,999,0,-2.9,92.963,-40.8,1.268,5076.2,yes
22,1141,1,999,0,-3,92.713,-33,0.706,5023.5,yes
46,993,6,999,0,1.4,94.465,-41.8,4.958,5228.1,yes
38,922,2,999,0,1.4,94.465,-41.8,4.961,5228.1,yes
34,190,1,999,0,-1.8,92.893,-46.2,1.259,5099.1,no
47,145,1,999,0,1.4,93.444,-36.1,4.968,5228.1,no
26,221,1,15,1,-2.9,92.201,-31.4,0.883,5076.2,yes
31,363,2,999,0,1.1,93.994,-36.4,4.857,5191,no
51,104,1,999,0,-3.4,92.649,-30.1,0.714,5017.5,yes
53,212,3,999,1,-3.4,92.649,-30.1,0.714,5017.5,yes
37,206,1,999,0,-1.8,92.893,-46.2,1.313,5099.1,no
24,352,2,999,1,-2.9,92.963,-40.8,1.26,5076.2,yes
25,234,1,999,0,1.4,93.918,-42.7,4.96,5228.1,no
31,838,2,999,0,1.4,94.465,-41.8,4.959,5228.1,yes
48,312,9,999,0,1.4,93.444,-36.1,4.964,5228.1,no
45,608,1,999,0,1.4,93.444,-36.1,4.965,5228.1,yes
40,837,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,yes
34,62,1,999,0,1.4,93.444,-36.1,4.965,5228.1,no
49,148,3,999,0,1.4,93.918,-42.7,4.96,5228.1,no
40,117,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,yes
23,165,2,16,1,-1.7,94.215,-40.3,0.876,4991.6,yes
52,710,1,999,0,1.4,93.918,-42.7,4.961,5228.1,yes
36,355,4,999,0,1.4,94.465,-41.8,4.967,5228.1,no
56,57,2,999,0,1.4,94.465,-41.8,4.866,5228.1,no
42,157,1,999,0,1.4,94.465,-41.8,4.958,5228.1,no
29,200,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,yes
44,1574,2,999,0,1.1,93.994,-36.4,4.856,5191,yes
60,762,1,6,2,-1.8,93.876,-40,0.682,5008.7,yes
30,489,3,999,0,-0.1,93.2,-42,4.12,5195.8,yes
36,74,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
41,184,4,999,0,-1.8,93.075,-47.1,1.405,5099.1,no
37,174,1,999,0,-0.1,93.2,-42,4.076,5195.8,no
43,255,1,999,0,-3.4,92.649,-30.1,0.715,5017.5,yes
29,289,1,3,3,-1.1,94.767,-50.8,1.05,4963.6,yes
33,263,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,no
27,224,4,999,0,-1.8,92.893,-46.2,1.266,5099.1,yes
35,1007,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,yes
34,103,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
42,730,1,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
24,357,1,999,0,1.4,93.918,-42.7,4.96,5228.1,no
35,622,3,999,0,-1.8,92.893,-46.2,1.281,5099.1,yes
41,174,1,4,3,-1.7,94.027,-38.3,0.905,4991.6,yes
34,396,1,999,0,1.1,93.994,-36.4,4.857,5191,no
38,306,1,999,0,1.4,94.465,-41.8,4.961,5228.1,no
57,284,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,yes
34,189,1,999,0,1.1,93.994,-36.4,4.859,5191,no
23,16,5,999,1,-1.8,92.893,-46.2,1.25,5099.1,no
39,21,8,999,1,-1.8,92.893,-46.2,1.25,5099.1,no
45,50,1,999,0,1.4,93.918,-42.7,4.958,5228.1,no
43,1120,2,999,0,1.1,93.994,-36.4,4.855,5191,yes
26,273,2,6,1,-1.8,93.369,-34.8,0.652,5008.7,yes
29,299,2,999,0,-1.8,92.843,-50,1.614,5099.1,yes
44,1210,2,999,1,-0.1,93.2,-42,4.191,5195.8,yes
31,596,1,999,1,-1.8,93.075,-47.1,1.479,5099.1,no
28,863,3,999,0,-1.8,92.893,-46.2,1.281,5099.1,yes
46,723,2,999,0,1.1,93.994,-36.4,4.856,5191,no
32,103,2,999,0,1.1,93.994,-36.4,4.856,5191,no
46,185,2,999,0,-0.1,93.2,-42,4.076,5195.8,no
25,732,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,yes
44,182,1,999,0,-0.1,93.2,-42,4.153,5195.8,no
52,946,3,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
31,854,1,999,0,-3,92.713,-33,0.715,5023.5,yes
49,668,2,15,1,-2.9,92.201,-31.4,0.879,5076.2,yes
43,231,3,999,0,-2.9,92.201,-31.4,0.881,5076.2,yes
27,84,3,999,0,1.4,94.465,-41.8,4.958,5228.1,no
31,767,2,999,0,1.4,94.465,-41.8,4.864,5228.1,yes
35,200,4,999,1,-1.8,92.893,-46.2,1.291,5099.1,no
27,1336,2,999,0,-2.9,92.201,-31.4,0.879,5076.2,yes
28,695,1,999,0,1.4,94.465,-41.8,4.962,5228.1,yes
51,273,1,999,0,1.4,93.444,-36.1,4.965,5228.1,no
59,203,1,4,1,-2.9,92.201,-31.4,0.883,5076.2,yes
48,187,2,999,0,1.4,93.444,-36.1,4.968,5228.1,no
85,321,3,6,1,-3,92.713,-33,0.715,5023.5,yes
32,628,2,999,0,-1.8,92.893,-46.2,1.27,5099.1,yes
31,162,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
53,11,2,999,0,-0.1,93.2,-42,4.021,5195.8,no
45,158,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,yes
51,228,2,999,0,1.1,93.994,-36.4,4.859,5191,no
24,288,6,6,1,-1.7,94.055,-39.8,0.727,4991.6,yes
53,245,2,999,0,-2.9,92.963,-40.8,1.252,5076.2,yes
43,1317,4,999,0,1.4,93.918,-42.7,4.961,5228.1,yes
45,132,3,999,0,1.4,93.918,-42.7,4.961,5228.1,no
31,569,3,999,0,1.1,93.994,-36.4,4.857,5191,no
29,774,2,999,1,-1.8,92.893,-46.2,1.281,5099.1,yes
25,280,6,999,1,-2.9,92.963,-40.8,1.235,5076.2,yes
30,366,2,999,0,-2.9,92.201,-31.4,0.861,5076.2,no
24,1594,1,999,1,-1.8,93.075,-47.1,1.423,5099.1,yes
51,337,1,999,0,1.1,93.994,-36.4,4.86,5191,no
39,90,1,999,0,1.4,93.918,-42.7,4.961,5228.1,no
41,178,1,6,2,-1.7,94.027,-38.3,0.905,4991.6,yes
38,182,2,999,0,-1.8,92.893,-46.2,1.244,5099.1,no
31,370,2,999,0,1.4,93.444,-36.1,4.965,5228.1,no
36,430,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,no
38,207,2,7,1,-1.8,92.843,-50,1.726,5099.1,yes
51,178,2,999,1,-0.1,93.2,-42,4.191,5195.8,no
29,155,1,999,1,-2.9,92.963,-40.8,1.26,5076.2,yes
35,52,1,999,0,-0.1,93.2,-42,4.153,5195.8,no
51,295,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,no
36,225,1,3,1,-1.1,94.199,-37.5,0.879,4963.6,yes
48,634,4,999,0,-0.1,93.2,-42,4.021,5195.8,no
60,261,1,6,1,-1.1,94.199,-37.5,0.879,4963.6,yes
35,187,3,999,0,-1.8,93.369,-34.8,0.655,5008.7,yes
36,95,2,999,1,-1.8,92.843,-50,1.531,5099.1,yes
38,306,1,999,1,-0.1,93.2,-42,4.021,5195.8,no
38,97,1,999,0,-0.1,93.798,-40.4,4.918,5195.8,yes
36,638,2,999,0,1.4,93.918,-42.7,4.963,5228.1,yes
43,155,3,999,0,1.4,93.918,-42.7,4.966,5228.1,no
28,700,4,999,1,-2.9,92.201,-31.4,0.829,5076.2,yes
50,1001,3,999,0,1.4,93.918,-42.7,4.961,5228.1,yes
50,184,2,999,0,1.1,93.994,-36.4,4.855,5191,no
31,537,1,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
30,34,2,999,0,-0.1,93.2,-42,4.076,5195.8,no
29,243,5,999,0,1.4,93.444,-36.1,4.964,5228.1,no
31,373,1,999,0,-3.4,92.431,-26.9,0.737,5017.5,yes
39,303,3,999,0,-1.8,92.893,-46.2,1.354,5099.1,yes
38,117,2,999,0,1.4,94.465,-41.8,4.961,5228.1,no
36,1022,1,999,0,-0.1,93.2,-42,4.021,5195.8,yes
57,816,6,999,0,1.4,93.918,-42.7,4.961,5228.1,yes
69,207,2,999,0,-1.8,93.075,-47.1,1.423,5099.1,yes
64,239,4,999,0,-1.7,94.027,-38.3,0.905,4991.6,yes
46,81,3,999,0,1.1,93.994,-36.4,4.864,5191,no
30,417,1,3,1,-1.8,92.893,-46.2,1.354,5099.1,yes
32,222,1,999,0,-0.1,93.2,-42,4.12,5195.8,no
26,119,1,3,1,-1.8,92.893,-46.2,1.27,5099.1,yes
30,459,1,999,0,1.4,93.444,-36.1,4.966,5228.1,yes
35,78,3,999,0,1.4,94.465,-41.8,4.967,5228.1,no
35,315,1,6,1,-3,92.713,-33,0.706,5023.5,yes
75,356,2,999,1,-1.8,93.075,-47.1,1.405,5099.1,yes
29,379,2,13,1,-1.7,94.055,-39.8,0.723,4991.6,yes
58,81,1,999,0,1.4,94.465,-41.8,4.959,5228.1,no
53,261,4,999,0,-1.8,93.369,-34.8,0.646,5008.7,no
52,197,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
60,707,3,999,0,1.4,93.444,-36.1,4.965,5228.1,yes
56,106,2,999,0,-1.8,92.893,-46.2,1.264,5099.1,no
47,110,1,999,0,-1.8,93.369,-34.8,0.635,5008.7,yes
32,79,1,999,0,-0.1,93.2,-42,4.12,5195.8,no
43,1015,1,999,0,-0.1,93.2,-42,4.12,5195.8,yes
43,880,4,999,0,-1.8,92.893,-46.2,1.25,5099.1,yes
29,603,2,999,0,1.4,93.444,-36.1,4.966,5228.1,no
25,114,2,999,0,1.4,93.918,-42.7,4.963,5228.1,no
36,182,3,999,0,-2.9,92.469,-33.6,1.029,5076.2,no
22,221,2,6,1,-3.4,92.431,-26.9,0.73,5017.5,yes
57,64,1,999,0,1.4,94.465,-41.8,4.959,5228.1,no
51,228,4,999,0,-2.9,92.201,-31.4,0.849,5076.2,yes
25,178,2,999,0,1.4,93.918,-42.7,4.963,5228.1,no
29,849,1,999,0,1.1,93.994,-36.4,4.859,5191,no
31,57,1,999,0,1.4,94.465,-41.8,4.961,5228.1,no
31,199,3,999,0,1.4,93.918,-42.7,4.96,5228.1,no
65,161,2,999,1,-2.9,92.201,-31.4,0.884,5076.2,yes
35,1777,1,999,0,1.1,93.994,-36.4,4.856,5191,yes
38,173,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
34,145,1,999,0,-0.1,93.2,-42,4.12,5195.8,no
47,622,2,999,0,1.1,93.994,-36.4,4.858,5191,no
57,430,3,999,0,1.4,93.444,-36.1,4.964,5228.1,no
59,89,2,999,0,1.4,93.918,-42.7,4.961,5228.1,no
36,1615,3,999,0,1.4,93.918,-42.7,4.961,5228.1,yes
52,213,1,999,0,-3.4,92.649,-30.1,0.715,5017.5,yes
28,82,2,999,0,1.4,93.918,-42.7,4.958,5228.1,no
44,245,7,999,0,1.1,93.994,-36.4,4.859,5191,no
35,136,2,999,0,-2.9,92.963,-40.8,1.252,5076.2,yes
37,224,1,999,0,-1.1,94.767,-50.8,1.044,4963.6,yes
47,22,1,999,1,-1.8,92.893,-46.2,1.344,5099.1,no
43,660,3,999,0,1.4,93.918,-42.7,4.956,5228.1,no
38,148,2,3,2,-1.7,94.055,-39.8,0.707,4991.6,no
67,99,1,999,0,-3.4,92.649,-30.1,0.714,5017.5,yes
31,208,1,999,1,-1.8,93.075,-47.1,1.453,5099.1,no
48,553,3,999,0,-1.8,92.893,-46.2,1.327,5099.1,yes
39,386,1,999,0,-3.4,92.431,-26.9,0.737,5017.5,yes
28,319,3,999,0,-1.8,93.075,-47.1,1.365,5099.1,no
27,9,9,999,0,-1.8,92.893,-46.2,1.291,5099.1,no
52,479,2,999,0,1.4,93.918,-42.7,4.963,5228.1,no
54,13,6,999,0,-0.1,93.2,-42,4.021,5195.8,no
41,1277,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,yes
33,130,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,no
33,396,2,999,0,1.4,93.444,-36.1,4.966,5228.1,yes
33,327,5,999,0,1.4,93.918,-42.7,4.962,5228.1,no
64,222,2,999,0,-1.1,94.199,-37.5,0.886,4963.6,yes
71,207,1,999,0,-3.4,92.431,-26.9,0.728,5017.5,yes
26,77,3,999,0,-1.8,93.075,-47.1,1.41,5099.1,no
33,73,1,999,0,1.4,93.444,-36.1,4.965,5228.1,no
49,958,5,999,0,1.4,93.444,-36.1,4.965,5228.1,yes
31,868,3,18,3,-1.7,94.027,-38.3,0.898,4991.6,yes
47,127,2,999,0,-0.1,93.2,-42,4.021,5195.8,no
41,52,6,999,0,1.4,93.918,-42.7,4.968,5228.1,no
23,341,1,3,2,-2.9,92.201,-31.4,0.861,5076.2,yes
23,523,2,999,0,-1.8,92.893,-46.2,1.25,5099.1,yes
46,341,3,999,0,-1.7,94.215,-40.3,0.822,4991.6,yes
50,160,1,999,0,-1.8,93.075,-47.1,1.4,5099.1,yes
51,314,1,999,1,-1.8,93.075,-47.1,1.479,5099.1,no
36,867,1,3,2,-1.7,94.055,-39.8,0.737,4991.6,yes
32,343,1,999,0,1.4,93.444,-36.1,4.965,5228.1,no
48,265,2,999,0,1.1,93.994,-36.4,4.857,5191,no
32,307,3,999,0,1.4,94.465,-41.8,4.959,5228.1,no
31,309,1,999,0,-1.8,92.893,-46.2,1.244,5099.1,yes
35,433,1,999,0,1.1,93.994,-36.4,4.859,5191,no
45,221,2,999,1,-0.1,93.2,-42,4.12,5195.8,no
57,849,1,999,0,-0.1,93.2,-42,4.021,5195.8,yes
52,183,2,999,0,1.4,93.918,-42.7,4.963,5228.1,no
31,292,2,999,1,-1.8,93.369,-34.8,0.655,5008.7,yes
38,828,1,999,1,-3.4,92.431,-26.9,0.735,5017.5,yes
51,566,1,13,1,-2.9,92.469,-33.6,1.072,5076.2,yes
82,321,1,999,0,-1.8,93.075,-47.1,1.445,5099.1,yes
34,205,1,999,0,-2.9,92.201,-31.4,0.859,5076.2,yes
32,203,2,999,0,-0.1,93.2,-42,4.153,5195.8,no
51,838,3,999,0,-1.8,93.075,-47.1,1.41,5099.1,yes
59,268,1,999,1,-3.4,92.431,-26.9,0.743,5017.5,no
53,730,1,999,1,-3.4,92.379,-29.8,0.803,5017.5,yes
85,462,1,999,1,-1.8,93.749,-34.6,0.642,5008.7,yes
58,303,1,999,0,1.4,93.918,-42.7,4.957,5228.1,no
37,283,2,999,0,-0.1,93.2,-42,4.191,5195.8,no
40,115,1,999,0,1.4,93.444,-36.1,4.968,5228.1,no
25,516,1,13,2,-1.7,94.055,-39.8,0.702,4991.6,yes
31,103,1,3,2,-2.9,92.963,-40.8,1.262,5076.2,yes
36,234,2,999,0,1.4,93.918,-42.7,4.962,5228.1,no
50,291,2,999,0,1.4,94.465,-41.8,4.961,5228.1,no
74,239,2,999,1,-2.9,92.201,-31.4,0.879,5076.2,yes
48,295,2,4,2,-2.9,92.201,-31.4,0.881,5076.2,yes
62,163,2,999,0,-1.8,92.843,-50,1.52,5099.1,yes
38,359,2,999,0,1.4,94.465,-41.8,4.962,5228.1,no
30,250,1,999,0,-3.4,92.649,-30.1,0.714,5017.5,yes
31,1121,1,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
43,181,1,999,0,-0.1,93.798,-40.4,4.936,5195.8,yes
40,144,1,999,0,1.4,93.918,-42.7,4.962,5228.1,no
40,253,1,999,1,-1.8,92.893,-46.2,1.259,5099.1,no
33,833,1,999,0,-1.8,92.893,-46.2,1.313,5099.1,yes
32,287,1,999,0,1.1,93.994,-36.4,4.858,5191,no
43,24,1,999,0,1.1,93.994,-36.4,4.856,5191,no
52,150,17,999,0,1.4,94.465,-41.8,4.961,5228.1,no
50,211,2,999,0,1.1,93.994,-36.4,4.855,5191,no
30,116,1,999,0,1.4,94.465,-41.8,4.866,5228.1,no
31,847,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,yes
29,364,1,999,0,1.4,94.465,-41.8,4.959,5228.1,no
55,431,1,999,0,1.4,94.465,-41.8,4.96,5228.1,no
57,50,3,999,0,1.4,94.465,-41.8,4.864,5228.1,no
33,165,2,999,0,-1.8,93.075,-47.1,1.498,5099.1,yes
80,186,2,3,1,-3.4,92.649,-30.1,0.714,5017.5,yes
47,100,3,999,0,1.4,94.465,-41.8,4.864,5228.1,no
50,283,1,999,0,-0.1,93.2,-42,4.076,5195.8,yes
33,149,2,999,0,1.4,93.444,-36.1,4.968,5228.1,no
56,283,1,999,0,-1.8,92.843,-50,1.531,5099.1,yes
27,248,1,999,0,1.4,94.465,-41.8,4.961,5228.1,no
38,1120,2,999,0,1.4,93.918,-42.7,4.963,5228.1,yes
49,170,7,999,0,1.1,93.994,-36.4,4.864,5191,no
53,140,2,999,0,-0.1,93.2,-42,4.153,5195.8,no
48,289,1,999,0,1.1,93.994,-36.4,4.855,5191,no
21,362,1,999,0,-1.1,94.601,-49.5,0.982,4963.6,yes
30,74,1,999,0,-1.8,92.893,-46.2,1.244,5099.1,no
